case_id,pdf_url,model,feature,predicted,evidence,latency_ms,error
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.3-70b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,10514,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.3-70b-instruct,past_persecution_death_threats,False,Not mentioned in the opinion.,10514,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.3-70b-instruct,persecutor_government_actor,False,Not mentioned in the opinion.,10514,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.3-70b-instruct,credibility_credibility_finding,True,Substantial evidence supports the agency’s adverse credibility determination based on inconsistencies between Weng’s testimony and documentary evidence as to when he began planning to travel to the United States.,10514,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,meta/llama-3.3-70b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,10514,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,asylum_requested,True,"Chengyong Weng, a native and citizen of China, petitions for review of the Board of Immigration Appeals' (“BIA”) order dismissing his appeal from an immigration judge's decision denying his application for asylum, withholding of removal, and relief under the Convention Against Torture (“CAT”).",51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,withholding_requested,True,"Chengyong Weng, a native and citizen of China, petitions for review of the Board of Immigration Appeals' (“BIA”) order dismissing his appeal from an immigration judge's decision denying his application for asylum, withholding of removal, and relief under the Convention Against Torture (“CAT”).",51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,CAT_requested,True,"Chengyong Weng, a native and citizen of China, petitions for review of the Board of Immigration Appeals' (“BIA”) order dismissing his appeal from an immigration judge's decision denying his application for asylum, withholding of removal, and relief under the Convention Against Torture (“CAT”).",51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_political_opinion,False,Not mentioned in the opinion.,51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_particular_social_group,False,Not mentioned in the opinion.,51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_physical_violence,False,Not mentioned in the opinion.,51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_death_threats,False,Not mentioned in the opinion.,51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,persecutor_government_actor,False,Not mentioned in the opinion.,51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,credibility_credibility_finding,True,Substantial evidence supports the agency's adverse credibility determination based on inconsistencies between Weng's testimony and documentary evidence as to when he began planning to travel to the United States.,51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,deepseek-ai/deepseek-v4-flash,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,51442,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,asylum_requested,True,"Chengyong Weng, a native and citizen of China, petitions for review of the Board of Immigration Appeals’ (“BIA”) order dismissing his appeal from an immigration judge’s decision denying his application for asylum, withholding of removal, and relief under the Convention Against Torture (“CAT”).",59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,withholding_requested,True,"Chengyong Weng, a native and citizen of China, petitions for review of the Board of Immigration Appeals’ (“BIA”) order dismissing his appeal from an immigration judge’s decision denying his application for asylum, withholding of removal, and relief under the Convention Against Torture (“CAT”).",59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,CAT_requested,True,"Chengyong Weng, a native and citizen of China, petitions for review of the Board of Immigration Appeals’ (“BIA”) order dismissing his appeal from an immigration judge’s decision denying his application for asylum, withholding of removal, and relief under the Convention Against Torture (“CAT”).",59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_political_opinion,False,Not mentioned in the opinion.,59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_particular_social_group,False,Not mentioned in the opinion.,59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_physical_violence,False,Not mentioned in the opinion.,59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_death_threats,False,Not mentioned in the opinion.,59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,persecutor_government_actor,False,Not mentioned in the opinion.,59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,credibility_credibility_finding,True,Substantial evidence supports the agency’s adverse credibility determination based on inconsistencies between Weng’s testimony and documentary evidence as to when he began planning to travel to the United States.,59758,
17-70324,https://cdn.ca9.uscourts.gov/datastore/memoranda/2020/08/10/17-70324.pdf,mistralai/mistral-large-3-675b-instruct-2512,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,59758,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,asylum_requested,False,Not mentioned in the opinion.,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,withholding_requested,False,Not mentioned in the opinion.,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,CAT_requested,True,Petitioner Guillermo Avila-Arias (“Avila-Arias”) petitions for review of the Board of Immigration Appeals’ (“BIA” or “Board”) decision denying his application for deferral of removal under the Convention Against Torture (“CAT”).,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,protected_ground_particular_social_group,False,Not mentioned in the opinion.,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,past_persecution_physical_violence,False,Not mentioned in the opinion.,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,past_persecution_death_threats,True,"The BIA reviewed the record evidence, incorporated the IJ’s analysis, and added its own reasoning that the circumstances surrounding the death threats and attempted abduction Avila-Arias suffered did not amount to the “extreme and prolonged cruel and inhuman treatment” that define torture.",4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,persecutor_government_actor,False,Not mentioned in the opinion.,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,credibility_credibility_finding,True,The IJ found him entirely dishonest because “the nature of [Avila-Arias’s] testimony impact[ed] his credibility to such an extent that the court [found] that his entire testimony [was] incredible.”,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,meta/llama-3.3-70b-instruct,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,4930,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,asylum_requested,False,Not mentioned in the opinion.,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,withholding_requested,False,Not mentioned in the opinion.,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,CAT_requested,True,Petitioner Guillermo Avila-Arias (“Avila-Arias”) petitions for review of the Board of Immigration Appeals’ (“BIA” or “Board”) decision denying his application for deferral of removal under the Convention Against Torture (“CAT”).,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_political_opinion,False,Not mentioned in the opinion.,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,protected_ground_particular_social_group,False,Not mentioned in the opinion.,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_physical_violence,False,Not mentioned in the opinion.,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,past_persecution_death_threats,True,"The BIA reviewed the record evidence, incorporated the IJ’s analysis, and added its own reasoning that the circumstances surrounding the death threats and attempted abduction Avila-Arias suffered did not amount to the “extreme and prolonged cruel and inhuman treatment” that define torture.",34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,persecutor_government_actor,False,Not mentioned in the opinion.,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,credibility_credibility_finding,True,"Because Avila-Arias consistently “attempt[ed] to downplay the extent of his criminal history,” the IJ found him entirely dishonest because “the nature of [Avila-Arias’s] testimony impact[ed] his credibility to such an extent that the court [found] that his entire testimony [was] incredible.”",34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,deepseek-ai/deepseek-v4-flash,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,34359,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,asylum_requested,False,Not mentioned in the opinion.,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,withholding_requested,False,Not mentioned in the opinion.,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,CAT_requested,True,Petitioner Guillermo Avila-Arias (“Avila-Arias”) petitions for review of the Board of Immigration Appeals’ (“BIA” or “Board”) decision denying his application for deferral of removal under the Convention Against Torture (“CAT”).,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_political_opinion,False,Not mentioned in the opinion.,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,protected_ground_particular_social_group,False,Not mentioned in the opinion.,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_physical_violence,False,Not mentioned in the opinion.,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,past_persecution_death_threats,True,the circumstances surrounding the death threats and attempted abduction Avila-Arias suffered did not amount to the 'extreme and prolonged cruel and inhuman treatment' that define torture.,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,persecutor_government_actor,False,Not mentioned in the opinion.,85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,credibility_credibility_finding,True,the IJ found him entirely dishonest because 'the nature of [Avila-Arias’s] testimony impact[ed] his credibility to such an extent that the court [found] that his entire testimony [was] incredible.',85014,
20-71340,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/05/10/20-71340.pdf,mistralai/mistral-large-3-675b-instruct-2512,bars_one_year_deadline_missed,False,Not mentioned in the opinion.,85014,
19-71833,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.3-70b-instruct,asylum_requested,False,Not mentioned in the opinion.,4214,
19-71833,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.3-70b-instruct,withholding_requested,False,Not mentioned in the opinion.,4214,
19-71833,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.3-70b-instruct,CAT_requested,False,Not mentioned in the opinion.,4214,
19-71833,https://cdn.ca9.uscourts.gov/datastore/memoranda/2021/03/23/19-71833.pdf,meta/llama-3.3-70b-instruct,protected_ground_political_opinion,False,Not mentioned in the opinion.,4214,
